,ua.t3hnar.io,stream-serializer,1.0.1,2010-10-10 17:55     24072,,https://repo1.maven.org/maven2/ua/t3hnar/io/stream-serializer/1.0.1/stream-serializer-1.0.1.jar
,ua.net.nlp,morfologik-ukrainian-search,3.7.5,2017-04-14 16:50   3626284,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-search/3.7.5/morfologik-ukrainian-search-3.7.5.jar
,ua.net.nlp,morfologik-ukrainian-search,3.7.4,2017-04-13 17:40   6959582,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-search/3.7.4/morfologik-ukrainian-search-3.7.4.jar
,ua.net.nlp,morfologik-ukrainian-lt,6.3.0,2023-09-21 20:14   5932343,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/6.3.0/morfologik-ukrainian-lt-6.3.0.jar
,ua.net.nlp,morfologik-ukrainian-lt,6.1.5,2023-05-31 16:23   5923069,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/6.1.5/morfologik-ukrainian-lt-6.1.5.jar
,ua.net.nlp,morfologik-ukrainian-lt,6.1.1,2023-03-27 13:34   5921012,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/6.1.1/morfologik-ukrainian-lt-6.1.1.jar
,ua.net.nlp,morfologik-ukrainian-lt,6.1.0,2023-03-24 19:32   5920374,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/6.1.0/morfologik-ukrainian-lt-6.1.0.jar
,ua.net.nlp,morfologik-ukrainian-lt,6.1,0,2023-03-24 19:08   5920375,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/6.1,0/morfologik-ukrainian-lt-6.1,0.jar
,ua.net.nlp,morfologik-ukrainian-lt,6.0.2,2023-02-16 20:23   5874789,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/6.0.2/morfologik-ukrainian-lt-6.0.2.jar
,ua.net.nlp,morfologik-ukrainian-lt,6.0.1,2022-12-27 16:14   5867459,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/6.0.1/morfologik-ukrainian-lt-6.0.1.jar
,ua.net.nlp,morfologik-ukrainian-lt,6.0.0,2022-12-22 15:15   5866561,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/6.0.0/morfologik-ukrainian-lt-6.0.0.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.9.2,2022-11-22 15:25   5836453,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.9.2/morfologik-ukrainian-lt-5.9.2.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.9.0,2022-09-20 13:53   5890269,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.9.0/morfologik-ukrainian-lt-5.9.0.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.8.5,2022-09-08 00:02   5888084,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.8.5/morfologik-ukrainian-lt-5.8.5.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.8.0,2022-06-16 20:56   5859269,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.8.0/morfologik-ukrainian-lt-5.8.0.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.7.5,2022-04-26 13:25   5947747,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.7.5/morfologik-ukrainian-lt-5.7.5.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.7.0,2022-03-17 20:07   5947728,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.7.0/morfologik-ukrainian-lt-5.7.0.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.6.2,2022-02-03 15:55   5947257,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.6.2/morfologik-ukrainian-lt-5.6.2.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.6.1,2021-12-22 00:40   5956267,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.6.1/morfologik-ukrainian-lt-5.6.1.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.6.0,2021-12-11 19:13   5956128,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.6.0/morfologik-ukrainian-lt-5.6.0.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.5.1,2021-09-27 12:34   6014804,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.5.1/morfologik-ukrainian-lt-5.5.1.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.5.0,2021-09-22 15:12   6015484,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.5.0/morfologik-ukrainian-lt-5.5.0.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.4.0,2021-06-14 11:56   5971178,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.4.0/morfologik-ukrainian-lt-5.4.0.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.3.5,2021-05-03 13:18   5970187,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.3.5/morfologik-ukrainian-lt-5.3.5.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.3.1,2021-03-23 21:09   5968193,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.3.1/morfologik-ukrainian-lt-5.3.1.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.3.0,2021-03-21 02:39   5967931,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.3.0/morfologik-ukrainian-lt-5.3.0.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.2.5,2021-02-06 01:24   5853743,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.2.5/morfologik-ukrainian-lt-5.2.5.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.2.0,2020-12-21 19:36   5837536,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.2.0/morfologik-ukrainian-lt-5.2.0.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.1.1,2020-09-22 13:04   5742078,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.1.1/morfologik-ukrainian-lt-5.1.1.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.1.0,2020-09-17 03:43   5735533,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.1.0/morfologik-ukrainian-lt-5.1.0.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.0.9,2020-09-02 16:21   5734631,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.0.9/morfologik-ukrainian-lt-5.0.9.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.0.8,2020-07-06 20:16   5723404,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.0.8/morfologik-ukrainian-lt-5.0.8.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.0.6,2020-06-21 17:11   5718969,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.0.6/morfologik-ukrainian-lt-5.0.6.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.0.5,2020-06-10 12:18   5658409,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.0.5/morfologik-ukrainian-lt-5.0.5.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.0.4,2020-05-29 19:55   5634766,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.0.4/morfologik-ukrainian-lt-5.0.4.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.0.2,2020-05-15 19:52   5226089,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.0.2/morfologik-ukrainian-lt-5.0.2.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.0.1,2020-05-11 20:57   5223542,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.0.1/morfologik-ukrainian-lt-5.0.1.jar
,ua.net.nlp,morfologik-ukrainian-lt,5.0.0,2020-04-23 21:28   5186546,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/5.0.0/morfologik-ukrainian-lt-5.0.0.jar
,ua.net.nlp,morfologik-ukrainian-lt,4.9.0,2020-03-14 19:50   5559020,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/4.9.0/morfologik-ukrainian-lt-4.9.0.jar
,ua.net.nlp,morfologik-ukrainian-lt,4.8.1,2020-02-20 15:24   4978533,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/4.8.1/morfologik-ukrainian-lt-4.8.1.jar
,ua.net.nlp,morfologik-ukrainian-lt,4.8.0,2019-12-20 12:52   5420623,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/4.8.0/morfologik-ukrainian-lt-4.8.0.jar
,ua.net.nlp,morfologik-ukrainian-lt,4.7.5,2019-11-20 14:55   5263157,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/4.7.5/morfologik-ukrainian-lt-4.7.5.jar
,ua.net.nlp,morfologik-ukrainian-lt,4.7.0,2019-09-17 06:03   6380959,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/4.7.0/morfologik-ukrainian-lt-4.7.0.jar
,ua.net.nlp,morfologik-ukrainian-lt,4.6.2,2019-06-25 19:02   5584589,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/4.6.2/morfologik-ukrainian-lt-4.6.2.jar
,ua.net.nlp,morfologik-ukrainian-lt,4.6.1,2019-06-22 13:46   5556150,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/4.6.1/morfologik-ukrainian-lt-4.6.1.jar
,ua.net.nlp,morfologik-ukrainian-lt,4.6.0,2019-06-18 22:13   5424120,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/4.6.0/morfologik-ukrainian-lt-4.6.0.jar
,ua.net.nlp,morfologik-ukrainian-lt,4.5.9,2019-05-28 19:06   7020184,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/4.5.9/morfologik-ukrainian-lt-4.5.9.jar
,ua.net.nlp,morfologik-ukrainian-lt,4.4.4,2019-03-20 00:30   6432559,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/4.4.4/morfologik-ukrainian-lt-4.4.4.jar
,ua.net.nlp,morfologik-ukrainian-lt,4.4.3,2019-03-02 02:57   6359468,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/4.4.3/morfologik-ukrainian-lt-4.4.3.jar
,ua.net.nlp,morfologik-ukrainian-lt,4.4.2,2019-02-05 23:47   6054104,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/4.4.2/morfologik-ukrainian-lt-4.4.2.jar
,ua.net.nlp,morfologik-ukrainian-lt,4.3.9,2018-11-24 16:33   5344558,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/4.3.9/morfologik-ukrainian-lt-4.3.9.jar
,ua.net.nlp,morfologik-ukrainian-lt,4.2.5,2018-08-31 01:46   5763338,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/4.2.5/morfologik-ukrainian-lt-4.2.5.jar
,ua.net.nlp,morfologik-ukrainian-lt,4.2.0,2018-06-22 18:50   5075992,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/4.2.0/morfologik-ukrainian-lt-4.2.0.jar
,ua.net.nlp,morfologik-ukrainian-lt,4.1.0,2018-03-16 10:21   4441000,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/4.1.0/morfologik-ukrainian-lt-4.1.0.jar
,ua.net.nlp,morfologik-ukrainian-lt,4.0.3,2018-02-11 04:00   4384921,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/4.0.3/morfologik-ukrainian-lt-4.0.3.jar
,ua.net.nlp,morfologik-ukrainian-lt,4.0.2,2017-12-26 19:46   4355535,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/4.0.2/morfologik-ukrainian-lt-4.0.2.jar
,ua.net.nlp,morfologik-ukrainian-lt,4.0.0,2017-12-12 21:54   4346314,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/4.0.0/morfologik-ukrainian-lt-4.0.0.jar
,ua.net.nlp,morfologik-ukrainian-lt,3.9.0,2017-09-20 01:27   4261592,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/3.9.0/morfologik-ukrainian-lt-3.9.0.jar
,ua.net.nlp,morfologik-ukrainian-lt,3.8.0,2017-06-18 16:35   3655982,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/3.8.0/morfologik-ukrainian-lt-3.8.0.jar
,ua.net.nlp,morfologik-ukrainian-lt,3.7.0,2017-03-19 23:00   3525469,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian-lt/3.7.0/morfologik-ukrainian-lt-3.7.0.jar
,ua.net.nlp,morfologik-ukrainian,3.7.1,2017-03-25 22:15   1371570,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian/3.7.1/morfologik-ukrainian-3.7.1.jar
,ua.net.nlp,morfologik-ukrainian,3.7.0,2017-03-22 19:02   1276633,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian/3.7.0/morfologik-ukrainian-3.7.0.jar
,ua.net.nlp,morfologik-ukrainian,3.6.0,2016-12-17 04:06   3282733,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian/3.6.0/morfologik-ukrainian-3.6.0.jar
,ua.net.nlp,morfologik-ukrainian,3.5,2016-11-01 20:20   3242943,,https://repo1.maven.org/maven2/ua/net/nlp/morfologik-ukrainian/3.5/morfologik-ukrainian-3.5.jar
,ua.mobius.media,spi,4.0.1.FINAL,2014-04-30 13:00    129376,,https://repo1.maven.org/maven2/ua/mobius/media/spi/4.0.1.FINAL/spi-4.0.1.FINAL.jar
,ua.mobius.media,spi,4.0.0,2013-08-05 21:52    129334,,https://repo1.maven.org/maven2/ua/mobius/media/spi/4.0.0/spi-4.0.0.jar
,ua.mobius.media,scheduler,4.0.1.FINAL,2014-04-30 12:59     16688,,https://repo1.maven.org/maven2/ua/mobius/media/scheduler/4.0.1.FINAL/scheduler-4.0.1.FINAL.jar
,ua.mobius.media,scheduler,4.0.0,2013-08-05 21:52     16658,,https://repo1.maven.org/maven2/ua/mobius/media/scheduler/4.0.0/scheduler-4.0.0.jar
,ua.mobius.media.resources,tones,4.0.1.FINAL,2014-04-30 13:02      8099,,https://repo1.maven.org/maven2/ua/mobius/media/resources/tones/4.0.1.FINAL/tones-4.0.1.FINAL.jar
,ua.mobius.media.resources,tones,4.0.0,2013-08-05 21:55      8071,,https://repo1.maven.org/maven2/ua/mobius/media/resources/tones/4.0.0/tones-4.0.0.jar
,ua.mobius.media.resources,recorder,4.0.1.FINAL,2014-04-30 13:02     12735,,https://repo1.maven.org/maven2/ua/mobius/media/resources/recorder/4.0.1.FINAL/recorder-4.0.1.FINAL.jar
,ua.mobius.media.resources,recorder,4.0.0,2013-08-05 21:55     12622,,https://repo1.maven.org/maven2/ua/mobius/media/resources/recorder/4.0.0/recorder-4.0.0.jar
,ua.mobius.media.resources,player,4.0.1.FINAL,2014-04-30 13:02    121627,,https://repo1.maven.org/maven2/ua/mobius/media/resources/player/4.0.1.FINAL/player-4.0.1.FINAL.jar
,ua.mobius.media.resources,player,4.0.0,2013-08-05 21:55    120381,,https://repo1.maven.org/maven2/ua/mobius/media/resources/player/4.0.0/player-4.0.0.jar
,ua.mobius.media.resources,dtmf,4.0.1.FINAL,2014-04-30 13:02     16586,,https://repo1.maven.org/maven2/ua/mobius/media/resources/dtmf/4.0.1.FINAL/dtmf-4.0.1.FINAL.jar
,ua.mobius.media.resources,dtmf,4.0.0,2013-08-05 21:54     16552,,https://repo1.maven.org/maven2/ua/mobius/media/resources/dtmf/4.0.0/dtmf-4.0.0.jar
,ua.mobius.media.io,ss7,4.0.1.FINAL,2014-04-30 13:01     16991,,https://repo1.maven.org/maven2/ua/mobius/media/io/ss7/4.0.1.FINAL/ss7-4.0.1.FINAL.jar
,ua.mobius.media.io,ss7,4.0.0,2013-08-05 21:54     16964,,https://repo1.maven.org/maven2/ua/mobius/media/io/ss7/4.0.0/ss7-4.0.0.jar
,ua.mobius.media.io,rtp,4.0.1.FINAL,2014-04-30 13:02     62829,,https://repo1.maven.org/maven2/ua/mobius/media/io/rtp/4.0.1.FINAL/rtp-4.0.1.FINAL.jar
,ua.mobius.media.io,rtp,4.0.0,2013-08-05 21:55     61690,,https://repo1.maven.org/maven2/ua/mobius/media/io/rtp/4.0.0/rtp-4.0.0.jar
,ua.mobius.media.io,network,4.0.1.FINAL,2014-04-30 13:01     10568,,https://repo1.maven.org/maven2/ua/mobius/media/io/network/4.0.1.FINAL/network-4.0.1.FINAL.jar
,ua.mobius.media.io,network,4.0.0,2013-08-05 21:54     10534,,https://repo1.maven.org/maven2/ua/mobius/media/io/network/4.0.0/network-4.0.0.jar
,ua.mobius.media.hardware,mobius-dahdi,4.0.1.FINAL,2014-04-30 12:59      7620,,https://repo1.maven.org/maven2/ua/mobius/media/hardware/mobius-dahdi/4.0.1.FINAL/mobius-dahdi-4.0.1.FINAL.jar
,ua.mobius.media.hardware,mobius-dahdi,4.0.0,2013-08-05 21:51      7590,,https://repo1.maven.org/maven2/ua/mobius/media/hardware/mobius-dahdi/4.0.0/mobius-dahdi-4.0.0.jar
,ua.mobius.media,core,4.0.1.FINAL,2014-04-30 13:03     62609,,https://repo1.maven.org/maven2/ua/mobius/media/core/4.0.1.FINAL/core-4.0.1.FINAL.jar
,ua.mobius.media,core,4.0.0,2013-08-05 21:56     62319,,https://repo1.maven.org/maven2/ua/mobius/media/core/4.0.0/core-4.0.0.jar
,ua.mobius.media.controls,mgcp,4.0.1.FINAL,2014-04-30 13:04    196339,,https://repo1.maven.org/maven2/ua/mobius/media/controls/mgcp/4.0.1.FINAL/mgcp-4.0.1.FINAL.jar
,ua.mobius.media.controls,mgcp,4.0.0,2013-08-05 21:57    196244,,https://repo1.maven.org/maven2/ua/mobius/media/controls/mgcp/4.0.0/mgcp-4.0.0.jar
